uke_aar,uke_nr,Kartkontor,Timer_Brukt,Kapasitet_Timer_Uke,Utnyttelse
2028,38,Oslo,0.0,24.46,0.0
2028,38,Hamar,0.0,20.38,0.0
2028,38,Skien,0.0,32.61,0.0
2028,38,Kristiansand,0.0,24.46,0.0
2028,38,Stavanger,0.0,22.83,0.0
2028,38,Bergen,0.0,32.61,0.0
2028,38,Molde,0.0,20.38,0.0
2028,38,Trondheim,0.0,42.39,0.0
2028,38,Bodø,0.0,17.93,0.0
2028,38,Tromsø,0.0,28.53,0.0
2028,39,Oslo,0.0,24.46,0.0
2028,39,Hamar,0.0,20.38,0.0
2028,39,Skien,0.0,32.61,0.0
2028,39,Kristiansand,0.0,24.46,0.0
2028,39,Stavanger,0.0,22.83,0.0
2028,39,Bergen,0.0,32.61,0.0
2028,39,Molde,0.0,20.38,0.0
2028,39,Trondheim,0.0,42.39,0.0
2028,39,Bodø,0.0,17.93,0.0
2028,39,Tromsø,0.0,28.53,0.0
2028,40,Oslo,0.0,24.46,0.0
2028,40,Hamar,0.0,20.38,0.0
2028,40,Skien,0.0,32.61,0.0
2028,40,Kristiansand,0.0,24.46,0.0
2028,40,Stavanger,0.0,22.83,0.0
2028,40,Bergen,0.0,32.61,0.0
2028,40,Molde,0.0,20.38,0.0
2028,40,Trondheim,0.0,42.39,0.0
2028,40,Bodø,0.0,17.93,0.0
2028,40,Tromsø,0.0,28.53,0.0
2028,41,Oslo,0.0,24.46,0.0
2028,41,Hamar,0.0,20.38,0.0
2028,41,Skien,0.0,32.61,0.0
2028,41,Kristiansand,0.0,24.46,0.0
2028,41,Stavanger,0.0,22.83,0.0
2028,41,Bergen,0.0,32.61,0.0
2028,41,Molde,0.0,20.38,0.0
2028,41,Trondheim,0.0,42.39,0.0
2028,41,Bodø,0.0,17.93,0.0
2028,41,Tromsø,0.0,28.53,0.0
2028,42,Oslo,0.0,24.46,0.0
2028,42,Hamar,0.0,20.38,0.0
2028,42,Skien,0.0,32.61,0.0
2028,42,Kristiansand,0.0,24.46,0.0
2028,42,Stavanger,0.0,22.83,0.0
2028,42,Bergen,0.0,32.61,0.0
2028,42,Molde,0.0,20.38,0.0
2028,42,Trondheim,0.0,42.39,0.0
2028,42,Bodø,0.0,17.93,0.0
2028,42,Tromsø,0.0,28.53,0.0
2028,43,Oslo,0.0,24.46,0.0
2028,43,Hamar,0.0,20.38,0.0
2028,43,Skien,0.0,32.61,0.0
2028,43,Kristiansand,0.0,24.46,0.0
2028,43,Stavanger,0.0,22.83,0.0
2028,43,Bergen,0.0,32.61,0.0
2028,43,Molde,0.0,20.38,0.0
2028,43,Trondheim,0.0,42.39,0.0
2028,43,Bodø,0.0,17.93,0.0
2028,43,Tromsø,0.0,28.53,0.0
2028,44,Oslo,0.0,24.46,0.0
2028,44,Hamar,0.0,20.38,0.0
2028,44,Skien,0.0,32.61,0.0
2028,44,Kristiansand,0.0,24.46,0.0
2028,44,Stavanger,0.0,22.83,0.0
2028,44,Bergen,0.0,32.61,0.0
2028,44,Molde,0.0,20.38,0.0
2028,44,Trondheim,0.0,42.39,0.0
2028,44,Bodø,0.0,17.93,0.0
2028,44,Tromsø,0.0,28.53,0.0
2028,45,Oslo,0.0,24.46,0.0
2028,45,Hamar,0.0,20.38,0.0
2028,45,Skien,0.0,32.61,0.0
2028,45,Kristiansand,0.0,24.46,0.0
2028,45,Stavanger,0.0,22.83,0.0
2028,45,Bergen,0.0,32.61,0.0
2028,45,Molde,0.0,20.38,0.0
2028,45,Trondheim,0.0,42.39,0.0
2028,45,Bodø,0.0,17.93,0.0
2028,45,Tromsø,0.0,28.53,0.0
2028,46,Oslo,0.0,24.46,0.0
2028,46,Hamar,0.0,20.38,0.0
2028,46,Skien,0.0,32.61,0.0
2028,46,Kristiansand,0.0,24.46,0.0
2028,46,Stavanger,0.0,22.83,0.0
2028,46,Bergen,0.0,32.61,0.0
2028,46,Molde,0.0,20.38,0.0
2028,46,Trondheim,0.0,42.39,0.0
2028,46,Bodø,0.0,17.93,0.0
2028,46,Tromsø,0.0,28.53,0.0
2028,47,Oslo,0.0,24.46,0.0
2028,47,Hamar,0.0,20.38,0.0
2028,47,Skien,0.0,32.61,0.0
2028,47,Kristiansand,0.0,24.46,0.0
2028,47,Stavanger,0.0,22.83,0.0
2028,47,Bergen,0.0,32.61,0.0
2028,47,Molde,0.0,20.38,0.0
2028,47,Trondheim,0.0,42.39,0.0
2028,47,Bodø,0.0,17.93,0.0
2028,47,Tromsø,0.0,28.53,0.0
2028,48,Oslo,0.0,24.46,0.0
2028,48,Hamar,0.0,20.38,0.0
2028,48,Skien,0.0,32.61,0.0
2028,48,Kristiansand,0.0,24.46,0.0
2028,48,Stavanger,0.0,22.83,0.0
2028,48,Bergen,0.0,32.61,0.0
2028,48,Molde,0.0,20.38,0.0
2028,48,Trondheim,0.0,42.39,0.0
2028,48,Bodø,0.0,17.93,0.0
2028,48,Tromsø,0.0,28.53,0.0
2028,49,Oslo,0.0,24.46,0.0
2028,49,Hamar,0.0,20.38,0.0
2028,49,Skien,0.0,32.61,0.0
2028,49,Kristiansand,0.0,24.46,0.0
2028,49,Stavanger,0.0,22.83,0.0
2028,49,Bergen,0.0,32.61,0.0
2028,49,Molde,0.0,20.38,0.0
2028,49,Trondheim,0.0,42.39,0.0
2028,49,Bodø,0.0,17.93,0.0
2028,49,Tromsø,0.0,28.53,0.0
2028,50,Oslo,0.0,24.46,0.0
2028,50,Hamar,0.0,20.38,0.0
2028,50,Skien,0.0,32.61,0.0
2028,50,Kristiansand,0.0,24.46,0.0
2028,50,Stavanger,0.0,22.83,0.0
2028,50,Bergen,0.0,32.61,0.0
2028,50,Molde,0.0,20.38,0.0
2028,50,Trondheim,0.0,42.39,0.0
2028,50,Bodø,0.0,17.93,0.0
2028,50,Tromsø,0.0,28.53,0.0
2028,51,Oslo,0.0,24.46,0.0
2028,51,Hamar,0.0,20.38,0.0
2028,51,Skien,0.0,32.61,0.0
2028,51,Kristiansand,0.0,24.46,0.0
2028,51,Stavanger,0.0,22.83,0.0
2028,51,Bergen,0.0,32.61,0.0
2028,51,Molde,0.0,20.38,0.0
2028,51,Trondheim,0.0,42.39,0.0
2028,51,Bodø,0.0,17.93,0.0
2028,51,Tromsø,0.0,28.53,0.0
2028,52,Oslo,0.0,24.46,0.0
2028,52,Hamar,0.0,20.38,0.0
2028,52,Skien,0.0,32.61,0.0
2028,52,Kristiansand,0.0,24.46,0.0
2028,52,Stavanger,0.0,22.83,0.0
2028,52,Bergen,0.0,32.61,0.0
2028,52,Molde,0.0,20.38,0.0
2028,52,Trondheim,0.0,42.39,0.0
2028,52,Bodø,0.0,17.93,0.0
2028,52,Tromsø,0.0,28.53,0.0
2029,1,Oslo,0.0,24.46,0.0
2029,1,Hamar,0.0,20.38,0.0
2029,1,Skien,0.0,32.61,0.0
2029,1,Kristiansand,0.0,24.46,0.0
2029,1,Stavanger,0.0,22.83,0.0
2029,1,Bergen,0.0,32.61,0.0
2029,1,Molde,0.0,20.38,0.0
2029,1,Trondheim,0.0,42.39,0.0
2029,1,Bodø,0.0,17.93,0.0
2029,1,Tromsø,0.0,28.53,0.0
2029,2,Oslo,0.0,24.46,0.0
2029,2,Hamar,0.0,20.38,0.0
2029,2,Skien,0.0,32.61,0.0
2029,2,Kristiansand,0.0,24.46,0.0
2029,2,Stavanger,0.0,22.83,0.0
2029,2,Bergen,0.0,32.61,0.0
2029,2,Molde,0.0,20.38,0.0
2029,2,Trondheim,0.0,42.39,0.0
2029,2,Bodø,0.0,17.93,0.0
2029,2,Tromsø,0.0,28.53,0.0
2029,3,Oslo,0.0,24.46,0.0
2029,3,Hamar,0.0,20.38,0.0
2029,3,Skien,0.0,32.61,0.0
2029,3,Kristiansand,0.0,24.46,0.0
2029,3,Stavanger,0.0,22.83,0.0
2029,3,Bergen,0.0,32.61,0.0
2029,3,Molde,0.0,20.38,0.0
2029,3,Trondheim,0.0,42.39,0.0
2029,3,Bodø,0.0,17.93,0.0
2029,3,Tromsø,0.0,28.53,0.0
2029,4,Oslo,0.0,24.46,0.0
2029,4,Hamar,0.0,20.38,0.0
2029,4,Skien,0.0,32.61,0.0
2029,4,Kristiansand,0.0,24.46,0.0
2029,4,Stavanger,0.0,22.83,0.0
2029,4,Bergen,0.0,32.61,0.0
2029,4,Molde,0.0,20.38,0.0
2029,4,Trondheim,0.0,42.39,0.0
2029,4,Bodø,0.0,17.93,0.0
2029,4,Tromsø,0.0,28.53,0.0
2029,5,Oslo,0.0,24.46,0.0
2029,5,Hamar,0.0,20.38,0.0
2029,5,Skien,0.0,32.61,0.0
2029,5,Kristiansand,0.0,24.46,0.0
2029,5,Stavanger,0.0,22.83,0.0
2029,5,Bergen,0.0,32.61,0.0
2029,5,Molde,0.0,20.38,0.0
2029,5,Trondheim,0.0,42.39,0.0
2029,5,Bodø,0.0,17.93,0.0
2029,5,Tromsø,0.0,28.53,0.0
2029,6,Oslo,0.0,24.46,0.0
2029,6,Hamar,0.0,20.38,0.0
2029,6,Skien,0.0,32.61,0.0
2029,6,Kristiansand,0.0,24.46,0.0
2029,6,Stavanger,0.0,22.83,0.0
2029,6,Bergen,0.0,32.61,0.0
2029,6,Molde,0.0,20.38,0.0
2029,6,Trondheim,0.0,42.39,0.0
2029,6,Bodø,0.0,17.93,0.0
2029,6,Tromsø,0.0,28.53,0.0
2029,7,Oslo,0.0,24.46,0.0
2029,7,Hamar,0.0,20.38,0.0
2029,7,Skien,0.0,32.61,0.0
2029,7,Kristiansand,0.0,24.46,0.0
2029,7,Stavanger,0.0,22.83,0.0
2029,7,Bergen,0.0,32.61,0.0
2029,7,Molde,0.0,20.38,0.0
2029,7,Trondheim,0.0,42.39,0.0
2029,7,Bodø,0.0,17.93,0.0
2029,7,Tromsø,0.0,28.53,0.0
2029,8,Oslo,0.0,24.46,0.0
2029,8,Hamar,0.0,20.38,0.0
2029,8,Skien,0.0,32.61,0.0
2029,8,Kristiansand,0.0,24.46,0.0
2029,8,Stavanger,0.0,22.83,0.0
2029,8,Bergen,0.0,32.61,0.0
2029,8,Molde,0.0,20.38,0.0
2029,8,Trondheim,0.0,42.39,0.0
2029,8,Bodø,0.0,17.93,0.0
2029,8,Tromsø,0.0,28.53,0.0
2029,9,Oslo,0.0,24.46,0.0
2029,9,Hamar,0.0,20.38,0.0
2029,9,Skien,0.0,32.61,0.0
2029,9,Kristiansand,0.0,24.46,0.0
2029,9,Stavanger,0.0,22.83,0.0
2029,9,Bergen,0.0,32.61,0.0
2029,9,Molde,0.0,20.38,0.0
2029,9,Trondheim,0.0,42.39,0.0
2029,9,Bodø,0.0,17.93,0.0
2029,9,Tromsø,0.0,28.53,0.0
2029,10,Oslo,0.0,24.46,0.0
2029,10,Hamar,0.0,20.38,0.0
2029,10,Skien,0.0,32.61,0.0
2029,10,Kristiansand,0.0,24.46,0.0
2029,10,Stavanger,0.0,22.83,0.0
2029,10,Bergen,0.0,32.61,0.0
2029,10,Molde,0.0,20.38,0.0
2029,10,Trondheim,0.0,42.39,0.0
2029,10,Bodø,0.0,17.93,0.0
2029,10,Tromsø,0.0,28.53,0.0
2029,11,Oslo,0.0,24.46,0.0
2029,11,Hamar,0.0,20.38,0.0
2029,11,Skien,0.0,32.61,0.0
2029,11,Kristiansand,0.0,24.46,0.0
2029,11,Stavanger,0.0,22.83,0.0
2029,11,Bergen,0.0,32.61,0.0
2029,11,Molde,0.0,20.38,0.0
2029,11,Trondheim,0.0,42.39,0.0
2029,11,Bodø,0.0,17.93,0.0
2029,11,Tromsø,0.0,28.53,0.0
2029,12,Oslo,0.0,24.46,0.0
2029,12,Hamar,0.0,20.38,0.0
2029,12,Skien,0.0,32.61,0.0
2029,12,Kristiansand,0.0,24.46,0.0
2029,12,Stavanger,0.0,22.83,0.0
2029,12,Bergen,0.0,32.61,0.0
2029,12,Molde,0.0,20.38,0.0
2029,12,Trondheim,0.0,42.39,0.0
2029,12,Bodø,0.0,17.93,0.0
2029,12,Tromsø,0.0,28.53,0.0
2029,13,Oslo,0.0,24.46,0.0
2029,13,Hamar,0.0,20.38,0.0
2029,13,Skien,0.0,32.61,0.0
2029,13,Kristiansand,0.0,24.46,0.0
2029,13,Stavanger,0.0,22.83,0.0
2029,13,Bergen,0.0,32.61,0.0
2029,13,Molde,0.0,20.38,0.0
2029,13,Trondheim,0.0,42.39,0.0
2029,13,Bodø,0.0,17.93,0.0
2029,13,Tromsø,0.0,28.53,0.0
2029,14,Oslo,0.0,24.46,0.0
2029,14,Hamar,0.0,20.38,0.0
2029,14,Skien,0.0,32.61,0.0
2029,14,Kristiansand,0.0,24.46,0.0
2029,14,Stavanger,0.0,22.83,0.0
2029,14,Bergen,0.0,32.61,0.0
2029,14,Molde,0.0,20.38,0.0
2029,14,Trondheim,0.0,42.39,0.0
2029,14,Bodø,0.0,17.93,0.0
2029,14,Tromsø,0.0,28.53,0.0
2029,15,Oslo,0.0,24.46,0.0
2029,15,Hamar,0.0,20.38,0.0
2029,15,Skien,0.0,32.61,0.0
2029,15,Kristiansand,0.0,24.46,0.0
2029,15,Stavanger,0.0,22.83,0.0
2029,15,Bergen,0.0,32.61,0.0
2029,15,Molde,0.0,20.38,0.0
2029,15,Trondheim,0.0,42.39,0.0
2029,15,Bodø,0.0,17.93,0.0
2029,15,Tromsø,0.0,28.53,0.0
2029,16,Oslo,0.0,24.46,0.0
2029,16,Hamar,0.0,20.38,0.0
2029,16,Skien,0.0,32.61,0.0
2029,16,Kristiansand,0.0,24.46,0.0
2029,16,Stavanger,0.0,22.83,0.0
2029,16,Bergen,0.0,32.61,0.0
2029,16,Molde,0.0,20.38,0.0
2029,16,Trondheim,0.0,42.39,0.0
2029,16,Bodø,0.0,17.93,0.0
2029,16,Tromsø,0.0,28.53,0.0
2029,17,Oslo,0.0,24.46,0.0
2029,17,Hamar,0.0,20.38,0.0
2029,17,Skien,0.0,32.61,0.0
2029,17,Kristiansand,0.0,24.46,0.0
2029,17,Stavanger,0.0,22.83,0.0
2029,17,Bergen,0.0,32.61,0.0
2029,17,Molde,0.0,20.38,0.0
2029,17,Trondheim,0.0,42.39,0.0
2029,17,Bodø,0.0,17.93,0.0
2029,17,Tromsø,0.0,28.53,0.0
2029,18,Oslo,0.0,24.46,0.0
2029,18,Hamar,0.0,20.38,0.0
2029,18,Skien,0.0,32.61,0.0
2029,18,Kristiansand,0.0,24.46,0.0
2029,18,Stavanger,0.0,22.83,0.0
2029,18,Bergen,0.0,32.61,0.0
2029,18,Molde,0.0,20.38,0.0
2029,18,Trondheim,0.0,42.39,0.0
2029,18,Bodø,0.0,17.93,0.0
2029,18,Tromsø,0.0,28.53,0.0
2029,19,Oslo,0.0,24.46,0.0
2029,19,Hamar,0.0,20.38,0.0
2029,19,Skien,0.0,32.61,0.0
2029,19,Kristiansand,0.0,24.46,0.0
2029,19,Stavanger,0.0,22.83,0.0
2029,19,Bergen,0.0,32.61,0.0
2029,19,Molde,0.0,20.38,0.0
2029,19,Trondheim,0.0,42.39,0.0
2029,19,Bodø,0.0,17.93,0.0
2029,19,Tromsø,0.0,28.53,0.0
2029,20,Oslo,0.0,24.46,0.0
2029,20,Hamar,0.0,20.38,0.0
2029,20,Skien,0.0,32.61,0.0
2029,20,Kristiansand,0.0,24.46,0.0
2029,20,Stavanger,0.0,22.83,0.0
2029,20,Bergen,0.0,32.61,0.0
2029,20,Molde,0.0,20.38,0.0
2029,20,Trondheim,0.0,42.39,0.0
2029,20,Bodø,0.0,17.93,0.0
2029,20,Tromsø,0.0,28.53,0.0
2029,21,Oslo,0.0,24.46,0.0
2029,21,Hamar,0.0,20.38,0.0
2029,21,Skien,0.0,32.61,0.0
2029,21,Kristiansand,0.0,24.46,0.0
2029,21,Stavanger,0.0,22.83,0.0
2029,21,Bergen,0.0,32.61,0.0
2029,21,Molde,0.0,20.38,0.0
2029,21,Trondheim,0.0,42.39,0.0
2029,21,Bodø,0.0,17.93,0.0
2029,21,Tromsø,0.0,28.53,0.0
2029,22,Oslo,0.0,24.46,0.0
2029,22,Hamar,0.0,20.38,0.0
2029,22,Skien,0.0,32.61,0.0
2029,22,Kristiansand,0.0,24.46,0.0
2029,22,Stavanger,0.0,22.83,0.0
2029,22,Bergen,0.0,32.61,0.0
2029,22,Molde,0.0,20.38,0.0
2029,22,Trondheim,0.0,42.39,0.0
2029,22,Bodø,0.0,17.93,0.0
2029,22,Tromsø,0.0,28.53,0.0
2029,23,Oslo,0.0,24.46,0.0
2029,23,Hamar,0.0,20.38,0.0
2029,23,Skien,0.0,32.61,0.0
2029,23,Kristiansand,0.0,24.46,0.0
2029,23,Stavanger,0.0,22.83,0.0
2029,23,Bergen,0.0,32.61,0.0
2029,23,Molde,0.0,20.38,0.0
2029,23,Trondheim,0.0,42.39,0.0
2029,23,Bodø,0.0,17.93,0.0
2029,23,Tromsø,0.0,28.53,0.0
2029,24,Oslo,0.0,24.46,0.0
2029,24,Hamar,0.0,20.38,0.0
2029,24,Skien,0.0,32.61,0.0
2029,24,Kristiansand,0.0,24.46,0.0
2029,24,Stavanger,0.0,22.83,0.0
2029,24,Bergen,0.0,32.61,0.0
2029,24,Molde,0.0,20.38,0.0
2029,24,Trondheim,0.0,42.39,0.0
2029,24,Bodø,0.0,17.93,0.0
2029,24,Tromsø,0.0,28.53,0.0
2029,25,Oslo,0.0,24.46,0.0
2029,25,Hamar,0.0,20.38,0.0
2029,25,Skien,0.0,32.61,0.0
2029,25,Kristiansand,0.0,24.46,0.0
2029,25,Stavanger,0.0,22.83,0.0
2029,25,Bergen,0.0,32.61,0.0
2029,25,Molde,0.0,20.38,0.0
2029,25,Trondheim,0.0,42.39,0.0
2029,25,Bodø,0.0,17.93,0.0
2029,25,Tromsø,0.0,28.53,0.0
2029,26,Oslo,0.0,24.46,0.0
2029,26,Hamar,0.0,20.38,0.0
2029,26,Skien,0.0,32.61,0.0
2029,26,Kristiansand,0.0,24.46,0.0
2029,26,Stavanger,0.0,22.83,0.0
2029,26,Bergen,0.0,32.61,0.0
2029,26,Molde,0.0,20.38,0.0
2029,26,Trondheim,0.0,42.39,0.0
2029,26,Bodø,0.0,17.93,0.0
2029,26,Tromsø,0.0,28.53,0.0
2029,27,Oslo,0.0,24.46,0.0
2029,27,Hamar,0.0,20.38,0.0
2029,27,Skien,0.0,32.61,0.0
2029,27,Kristiansand,0.0,24.46,0.0
2029,27,Stavanger,0.0,22.83,0.0
2029,27,Bergen,0.0,32.61,0.0
2029,27,Molde,0.0,20.38,0.0
2029,27,Trondheim,0.0,42.39,0.0
2029,27,Bodø,0.0,17.93,0.0
2029,27,Tromsø,0.0,28.53,0.0
2029,28,Oslo,0.0,24.46,0.0
2029,28,Hamar,0.0,20.38,0.0
2029,28,Skien,0.0,32.61,0.0
2029,28,Kristiansand,0.0,24.46,0.0
2029,28,Stavanger,0.0,22.83,0.0
2029,28,Bergen,0.0,32.61,0.0
2029,28,Molde,0.0,20.38,0.0
2029,28,Trondheim,0.0,42.39,0.0
2029,28,Bodø,0.0,17.93,0.0
2029,28,Tromsø,0.0,28.53,0.0
2029,29,Oslo,0.0,24.46,0.0
2029,29,Hamar,0.0,20.38,0.0
2029,29,Skien,0.0,32.61,0.0
2029,29,Kristiansand,0.0,24.46,0.0
2029,29,Stavanger,0.0,22.83,0.0
2029,29,Bergen,0.0,32.61,0.0
2029,29,Molde,0.0,20.38,0.0
2029,29,Trondheim,0.0,42.39,0.0
2029,29,Bodø,0.0,17.93,0.0
2029,29,Tromsø,0.0,28.53,0.0
2029,30,Oslo,0.0,24.46,0.0
2029,30,Hamar,0.0,20.38,0.0
2029,30,Skien,0.0,32.61,0.0
2029,30,Kristiansand,0.0,24.46,0.0
2029,30,Stavanger,0.0,22.83,0.0
2029,30,Bergen,0.0,32.61,0.0
2029,30,Molde,0.0,20.38,0.0
2029,30,Trondheim,0.0,42.39,0.0
2029,30,Bodø,0.0,17.93,0.0
2029,30,Tromsø,0.0,28.53,0.0
2029,31,Oslo,0.0,24.46,0.0
2029,31,Hamar,0.0,20.38,0.0
2029,31,Skien,0.0,32.61,0.0
2029,31,Kristiansand,0.0,24.46,0.0
2029,31,Stavanger,0.0,22.83,0.0
2029,31,Bergen,0.0,32.61,0.0
2029,31,Molde,0.0,20.38,0.0
2029,31,Trondheim,0.0,42.39,0.0
2029,31,Bodø,0.0,17.93,0.0
2029,31,Tromsø,0.0,28.53,0.0
2029,32,Oslo,0.0,24.46,0.0
2029,32,Hamar,0.0,20.38,0.0
2029,32,Skien,0.0,32.61,0.0
2029,32,Kristiansand,0.0,24.46,0.0
2029,32,Stavanger,0.0,22.83,0.0
2029,32,Bergen,0.0,32.61,0.0
2029,32,Molde,0.0,20.38,0.0
2029,32,Trondheim,0.0,42.39,0.0
2029,32,Bodø,0.0,17.93,0.0
2029,32,Tromsø,0.0,28.53,0.0
2029,33,Oslo,0.0,24.46,0.0
2029,33,Hamar,0.0,20.38,0.0
2029,33,Skien,0.0,32.61,0.0
2029,33,Kristiansand,0.0,24.46,0.0
2029,33,Stavanger,0.0,22.83,0.0
2029,33,Bergen,0.0,32.61,0.0
2029,33,Molde,0.0,20.38,0.0
2029,33,Trondheim,0.0,42.39,0.0
2029,33,Bodø,0.0,17.93,0.0
2029,33,Tromsø,0.0,28.53,0.0
2029,34,Oslo,0.0,24.46,0.0
2029,34,Hamar,0.0,20.38,0.0
2029,34,Skien,0.0,32.61,0.0
2029,34,Kristiansand,0.0,24.46,0.0
2029,34,Stavanger,0.0,22.83,0.0
2029,34,Bergen,0.0,32.61,0.0
2029,34,Molde,0.0,20.38,0.0
2029,34,Trondheim,0.0,42.39,0.0
2029,34,Bodø,0.0,17.93,0.0
2029,34,Tromsø,0.0,28.53,0.0
2029,35,Oslo,0.0,24.46,0.0
2029,35,Hamar,0.0,20.38,0.0
2029,35,Skien,0.0,32.61,0.0
2029,35,Kristiansand,0.0,24.46,0.0
2029,35,Stavanger,0.0,22.83,0.0
2029,35,Bergen,0.0,32.61,0.0
2029,35,Molde,0.0,20.38,0.0
2029,35,Trondheim,0.0,42.39,0.0
2029,35,Bodø,0.0,17.93,0.0
2029,35,Tromsø,0.0,28.53,0.0
2029,36,Oslo,0.0,24.46,0.0
2029,36,Hamar,0.0,20.38,0.0
2029,36,Skien,0.0,32.61,0.0
2029,36,Kristiansand,0.0,24.46,0.0
2029,36,Stavanger,0.0,22.83,0.0
2029,36,Bergen,0.0,32.61,0.0
2029,36,Molde,0.0,20.38,0.0
2029,36,Trondheim,0.0,42.39,0.0
2029,36,Bodø,0.0,17.93,0.0
2029,36,Tromsø,0.0,28.53,0.0
2029,37,Oslo,0.0,24.46,0.0
2029,37,Hamar,0.0,20.38,0.0
2029,37,Skien,0.0,32.61,0.0
2029,37,Kristiansand,0.0,24.46,0.0
2029,37,Stavanger,0.0,22.83,0.0
2029,37,Bergen,0.0,32.61,0.0
2029,37,Molde,0.0,20.38,0.0
2029,37,Trondheim,0.0,42.39,0.0
2029,37,Bodø,0.0,17.93,0.0
2029,37,Tromsø,0.0,28.53,0.0
2029,38,Oslo,0.0,24.46,0.0
2029,38,Hamar,0.0,20.38,0.0
2029,38,Skien,0.0,32.61,0.0
2029,38,Kristiansand,0.0,24.46,0.0
2029,38,Stavanger,0.0,22.83,0.0
2029,38,Bergen,0.0,32.61,0.0
2029,38,Molde,0.0,20.38,0.0
2029,38,Trondheim,0.0,42.39,0.0
2029,38,Bodø,0.0,17.93,0.0
2029,38,Tromsø,0.0,28.53,0.0
2029,39,Oslo,0.0,24.46,0.0
2029,39,Hamar,0.0,20.38,0.0
2029,39,Skien,0.0,32.61,0.0
2029,39,Kristiansand,0.0,24.46,0.0
2029,39,Stavanger,0.0,22.83,0.0
2029,39,Bergen,0.0,32.61,0.0
2029,39,Molde,0.0,20.38,0.0
2029,39,Trondheim,0.0,42.39,0.0
2029,39,Bodø,0.0,17.93,0.0
2029,39,Tromsø,0.0,28.53,0.0
2029,40,Oslo,0.0,24.46,0.0
2029,40,Hamar,0.0,20.38,0.0
2029,40,Skien,0.0,32.61,0.0
2029,40,Kristiansand,0.0,24.46,0.0
2029,40,Stavanger,0.0,22.83,0.0
2029,40,Bergen,0.0,32.61,0.0
2029,40,Molde,0.0,20.38,0.0
2029,40,Trondheim,0.0,42.39,0.0
2029,40,Bodø,0.0,17.93,0.0
2029,40,Tromsø,0.0,28.53,0.0
2029,41,Oslo,0.0,24.46,0.0
2029,41,Hamar,0.0,20.38,0.0
2029,41,Skien,0.0,32.61,0.0
2029,41,Kristiansand,0.0,24.46,0.0
2029,41,Stavanger,0.0,22.83,0.0
2029,41,Bergen,0.0,32.61,0.0
2029,41,Molde,0.0,20.38,0.0
2029,41,Trondheim,0.0,42.39,0.0
2029,41,Bodø,0.0,17.93,0.0
2029,41,Tromsø,0.0,28.53,0.0
2029,42,Oslo,0.0,24.46,0.0
2029,42,Hamar,0.0,20.38,0.0
2029,42,Skien,0.0,32.61,0.0
2029,42,Kristiansand,0.0,24.46,0.0
2029,42,Stavanger,0.0,22.83,0.0
2029,42,Bergen,0.0,32.61,0.0
2029,42,Molde,0.0,20.38,0.0
2029,42,Trondheim,0.0,42.39,0.0
2029,42,Bodø,0.0,17.93,0.0
2029,42,Tromsø,0.0,28.53,0.0
2029,43,Oslo,0.0,24.46,0.0
2029,43,Hamar,0.0,20.38,0.0
2029,43,Skien,0.0,32.61,0.0
2029,43,Kristiansand,0.0,24.46,0.0
2029,43,Stavanger,0.0,22.83,0.0
2029,43,Bergen,0.0,32.61,0.0
2029,43,Molde,0.0,20.38,0.0
2029,43,Trondheim,0.0,42.39,0.0
2029,43,Bodø,0.0,17.93,0.0
2029,43,Tromsø,0.0,28.53,0.0
2029,44,Oslo,0.0,24.46,0.0
2029,44,Hamar,0.0,20.38,0.0
2029,44,Skien,0.0,32.61,0.0
2029,44,Kristiansand,0.0,24.46,0.0
2029,44,Stavanger,0.0,22.83,0.0
2029,44,Bergen,0.0,32.61,0.0
2029,44,Molde,0.0,20.38,0.0
2029,44,Trondheim,0.0,42.39,0.0
2029,44,Bodø,0.0,17.93,0.0
2029,44,Tromsø,0.0,28.53,0.0
2029,45,Oslo,0.0,24.46,0.0
2029,45,Hamar,0.0,20.38,0.0
2029,45,Skien,0.0,32.61,0.0
2029,45,Kristiansand,0.0,24.46,0.0
2029,45,Stavanger,0.0,22.83,0.0
2029,45,Bergen,0.0,32.61,0.0
2029,45,Molde,0.0,20.38,0.0
2029,45,Trondheim,0.0,42.39,0.0
2029,45,Bodø,0.0,17.93,0.0
2029,45,Tromsø,0.0,28.53,0.0
2029,46,Oslo,0.0,24.46,0.0
2029,46,Hamar,0.0,20.38,0.0
2029,46,Skien,0.0,32.61,0.0
2029,46,Kristiansand,0.0,24.46,0.0
2029,46,Stavanger,0.0,22.83,0.0
2029,46,Bergen,0.0,32.61,0.0
2029,46,Molde,0.0,20.38,0.0
2029,46,Trondheim,0.0,42.39,0.0
2029,46,Bodø,0.0,17.93,0.0
2029,46,Tromsø,0.0,28.53,0.0
2029,47,Oslo,0.0,24.46,0.0
2029,47,Hamar,0.0,20.38,0.0
2029,47,Skien,0.0,32.61,0.0
2029,47,Kristiansand,0.0,24.46,0.0
2029,47,Stavanger,0.0,22.83,0.0
2029,47,Bergen,0.0,32.61,0.0
2029,47,Molde,0.0,20.38,0.0
2029,47,Trondheim,0.0,42.39,0.0
2029,47,Bodø,0.0,17.93,0.0
2029,47,Tromsø,0.0,28.53,0.0
2029,48,Oslo,0.0,24.46,0.0
2029,48,Hamar,0.0,20.38,0.0
2029,48,Skien,0.0,32.61,0.0
2029,48,Kristiansand,0.0,24.46,0.0
2029,48,Stavanger,0.0,22.83,0.0
