Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Basis_85,MIP_vektet,2038,15,0.0,0.0,29.049999999999955,0.0,0.0,261647.19999999992,2369316.8,2630964.0,2630964.0,327.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,16,0.0,0.0,29.0,0.0,0.0,257851.34999999995,2373112.65,2630964.0,2630964.0,328.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,17,0.0,0.0,29.0,0.0,0.0,254055.44999999992,2376908.55,2630964.0,2630964.0,328.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,18,0.0,0.0,28.049999999999955,0.0,0.0,250259.54999999993,2380704.45,2630964.0,2630964.0,328.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,19,0.0,0.0,28.0,0.0,0.0,246463.69999999992,2384500.3,2630964.0,2630964.0,329.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,20,0.0,0.0,27.049999999999955,0.0,0.0,242667.79999999993,2388296.2,2630964.0,2630964.0,329.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,21,0.0,0.0,27.049999999999955,0.0,0.0,238871.94999999992,2392092.05,2630964.0,2630964.0,329.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,22,0.0,0.0,26.049999999999955,0.0,0.0,235076.99999999994,2395887.0,2630964.0,2630964.0,330.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,23,0.0,0.0,26.049999999999955,0.0,0.0,231281.09999999995,2399682.9,2630964.0,2630964.0,330.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,24,0.0,0.0,25.09999999999991,0.0,0.0,227485.24999999994,2403478.75,2630964.0,2630964.0,331.9,357.0,357.0,500
Basis_85,MIP_vektet,2038,25,0.0,0.0,25.049999999999955,0.0,0.0,223689.34999999995,2407274.65,2630964.0,2630964.0,331.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,26,0.0,0.0,25.049999999999955,0.0,0.0,219893.49999999994,2411070.5,2630964.0,2630964.0,331.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,27,0.0,0.0,24.049999999999955,0.0,0.0,216097.59999999995,2414866.4,2630964.0,2630964.0,332.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,28,0.0,0.0,24.0,0.0,0.0,212301.69999999992,2418662.3,2630964.0,2630964.0,333.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,29,0.0,0.0,24.0,0.0,0.0,208505.84999999995,2422458.15,2630964.0,2630964.0,333.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,30,0.0,0.0,24.0,0.0,0.0,204710.89999999994,2426253.1,2630964.0,2630964.0,333.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,31,0.0,0.0,23.049999999999955,0.0,0.0,200915.04999999993,2430048.95,2630964.0,2630964.0,333.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,32,0.0,0.0,23.0,0.0,0.0,197119.14999999994,2433844.85,2630964.0,2630964.0,334.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,33,0.0,0.0,22.0,0.0,0.0,193323.24999999994,2437640.75,2630964.0,2630964.0,335.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,34,0.0,0.0,22.0,0.0,0.0,189527.39999999994,2441436.6,2630964.0,2630964.0,335.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,35,0.0,0.0,21.049999999999955,0.0,0.0,185731.49999999994,2445232.5,2630964.0,2630964.0,335.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,36,0.0,0.0,21.0,0.0,0.0,181935.64999999994,2449028.35,2630964.0,2630964.0,336.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,37,0.0,0.0,20.049999999999955,0.0,0.0,178139.74999999994,2452824.25,2630964.0,2630964.0,336.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,38,0.0,0.0,20.0,0.0,0.0,174343.84999999992,2456620.15,2630964.0,2630964.0,337.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,39,0.0,0.0,19.049999999999955,0.0,0.0,170548.94999999992,2460415.05,2630964.0,2630964.0,337.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,40,0.0,0.0,19.0,0.0,0.0,166753.04999999993,2464210.95,2630964.0,2630964.0,338.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,41,0.0,0.0,18.049999999999955,0.0,0.0,162957.19999999992,2468006.8,2630964.0,2630964.0,338.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,42,0.0,0.0,18.0,0.0,0.0,159161.29999999993,2471802.7,2630964.0,2630964.0,339.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,43,0.0,0.0,18.0,0.0,0.0,155365.44999999992,2475598.55,2630964.0,2630964.0,339.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,44,0.0,0.0,17.049999999999955,0.0,0.0,151569.54999999993,2479394.45,2630964.0,2630964.0,339.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,45,0.0,0.0,17.0,0.0,0.0,147773.64999999994,2483190.35,2630964.0,2630964.0,340.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,46,0.0,0.0,17.0,0.0,0.0,143977.79999999993,2486986.2,2630964.0,2630964.0,340.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,47,0.0,0.0,16.0,0.0,0.0,140182.84999999992,2490781.15,2630964.0,2630964.0,341.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,48,0.0,0.0,16.0,0.0,0.0,136386.99999999994,2494577.0,2630964.0,2630964.0,341.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,49,0.0,0.0,15.049999999999955,0.0,0.0,132591.09999999992,2498372.9,2630964.0,2630964.0,341.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,50,0.0,0.0,14.099999999999909,0.0,0.0,128795.19999999992,2502168.8,2630964.0,2630964.0,342.9,357.0,357.0,500
Basis_85,MIP_vektet,2038,51,0.0,0.0,14.049999999999955,0.0,0.0,124999.34999999993,2505964.65,2630964.0,2630964.0,342.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,52,0.0,0.0,14.0,0.0,0.0,121203.44999999992,2509760.55,2630964.0,2630964.0,343.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,1,0.0,0.0,14.0,0.0,0.0,117407.59999999993,2513556.4,2630964.0,2630964.0,343.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,2,0.0,0.0,13.0,0.0,0.0,113611.69999999992,2517352.3,2630964.0,2630964.0,344.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,3,0.0,0.0,12.049999999999955,0.0,0.0,109816.74999999993,2521147.25,2630964.0,2630964.0,344.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,4,0.0,0.0,12.049999999999955,0.0,0.0,106020.89999999994,2524943.1,2630964.0,2630964.0,344.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,5,0.0,0.0,12.0,0.0,0.0,102224.99999999993,2528739.0,2630964.0,2630964.0,345.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,6,0.0,0.0,11.0,0.0,0.0,98429.14999999994,2532534.85,2630964.0,2630964.0,346.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,7,0.0,0.0,11.0,0.0,0.0,94633.24999999993,2536330.75,2630964.0,2630964.0,346.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,8,0.0,0.0,11.0,0.0,0.0,90837.34999999993,2540126.65,2630964.0,2630964.0,346.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,9,0.0,0.0,11.0,0.0,0.0,87041.49999999993,2543922.5,2630964.0,2630964.0,346.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,10,0.0,0.0,10.0,0.0,0.0,83245.59999999993,2547718.4,2630964.0,2630964.0,347.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,11,0.0,0.0,9.049999999999955,0.0,0.0,79449.74999999993,2551514.25,2630964.0,2630964.0,347.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,12,0.0,0.0,9.0,0.0,0.0,75654.79999999993,2555309.2,2630964.0,2630964.0,348.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,13,0.0,0.0,9.0,0.0,0.0,71858.89999999994,2559105.1,2630964.0,2630964.0,348.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,14,0.0,0.0,9.0,0.0,0.0,68063.04999999993,2562900.95,2630964.0,2630964.0,348.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,15,0.0,0.0,8.0,0.0,0.0,64267.14999999993,2566696.85,2630964.0,2630964.0,349.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,16,0.0,0.0,7.0499999999999545,0.0,0.0,60471.29999999993,2570492.7,2630964.0,2630964.0,349.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,17,0.0,0.0,7.0,0.0,0.0,56675.39999999993,2574288.6,2630964.0,2630964.0,350.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,18,0.0,0.0,7.0,0.0,0.0,52879.49999999993,2578084.5,2630964.0,2630964.0,350.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,19,0.0,0.0,7.0,0.0,0.0,49083.64999999993,2581880.35,2630964.0,2630964.0,350.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,20,0.0,0.0,7.0,0.0,0.0,45288.69999999993,2585675.3,2630964.0,2630964.0,350.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,21,0.0,0.0,6.0,0.0,0.0,41492.849999999926,2589471.15,2630964.0,2630964.0,351.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,22,0.0,0.0,5.0499999999999545,0.0,0.0,37696.94999999993,2593267.05,2630964.0,2630964.0,351.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,23,0.0,0.0,5.0499999999999545,0.0,0.0,33901.04999999993,2597062.95,2630964.0,2630964.0,351.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,24,0.0,0.0,5.0,0.0,0.0,30105.199999999928,2600858.8,2630964.0,2630964.0,352.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,25,0.0,0.0,4.0499999999999545,0.0,0.0,26309.29999999993,2604654.7,2630964.0,2630964.0,352.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,26,0.0,0.0,4.0,0.0,0.0,22513.449999999928,2608450.55,2630964.0,2630964.0,353.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,27,0.0,0.0,4.0,0.0,0.0,18717.54999999993,2612246.45,2630964.0,2630964.0,353.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,28,0.0,0.0,3.0,0.0,0.0,14922.59999999993,2616041.4,2630964.0,2630964.0,354.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,29,0.0,0.0,3.0,0.0,0.0,11126.749999999929,2619837.25,2630964.0,2630964.0,354.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,30,0.0,0.0,2.0,0.0,0.0,7330.8499999999285,2623633.15,2630964.0,2630964.0,355.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,31,0.0,0.0,1.0499999999999545,0.0,0.0,3534.999999999928,2627429.0,2630964.0,2630964.0,355.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,32,0.0,0.0,0.049999999999954525,0.0,0.0,62.09999999994352,2630901.9,2630964.0,2630964.0,356.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,26,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,27,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,28,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,29,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2026,18,62.0,62.0,62.0,279809.75,281396.5,281891.5,1017.5,1512.5,3099.2499999999955,0.0,0.0,0.0,500
Middels_90,MIP_vektet,2026,19,57.0,60.0,60.0,264316.3,273875.5,277057.7,6103.95,9075.5,18592.69999999997,2.0,2.0,5.0,500
Middels_90,MIP_vektet,2026,20,55.0,60.0,62.0,267423.1,308098.5,350030.0,11189.45,16638.5,34087.049999999945,3.0,5.0,9.049999999999955,500
Middels_90,MIP_vektet,2026,21,56.0,62.0,65.04999999999995,309854.35,361430.5,404452.89999999997,16275.95,24201.0,49580.49999999992,5.0,7.0,12.0,500
Middels_90,MIP_vektet,2026,22,57.0,65.0,69.0,358106.1,417331.5,460362.8,21362.4,31764.0,65074.8999999999,6.0,8.0,16.0,500
Middels_90,MIP_vektet,2026,23,59.0,69.0,73.0,400686.95,465786.0,513804.49999999994,26448.850000000002,39326.5,80568.29999999987,8.0,10.0,19.049999999999955,500
Middels_90,MIP_vektet,2026,24,61.0,73.0,78.0,448411.8,519688.5,573416.05,31535.350000000002,46889.5,96062.69999999985,8.0,12.0,24.049999999999955,500
Middels_90,MIP_vektet,2026,25,63.0,78.0,84.0,497611.4,576828.0,633432.55,36621.8,54452.0,111556.14999999983,10.0,12.0,27.049999999999955,500
Middels_90,MIP_vektet,2026,26,66.0,83.0,90.0,544754.25,635056.0,701174.25,41707.3,62015.5,127050.4999999998,10.0,15.0,30.049999999999955,500
Middels_90,MIP_vektet,2026,27,71.0,89.0,98.0,601364.0,696867.0,765053.95,46793.8,69578.0,142543.94999999978,12.0,16.0,33.0,500
Middels_90,MIP_vektet,2026,28,77.95,96.0,106.0,665839.1,770897.0,848994.3,51880.25,77141.0,158038.34999999974,12.0,18.0,36.049999999999955,500
Middels_90,MIP_vektet,2026,29,84.95,104.0,117.0,723090.7,847658.0,939865.2,56966.700000000004,84703.5,173531.79999999973,12.950000000000003,21.0,38.049999999999955,500
Middels_90,MIP_vektet,2026,30,92.95,114.0,129.0,807863.45,935841.0,1027646.1499999999,62053.200000000004,92266.5,189026.1499999997,14.950000000000003,23.0,40.19999999999982,500
Middels_90,MIP_vektet,2026,31,103.0,126.0,143.0,878337.25,1027409.0,1130178.55,67139.65000000001,99829.0,204519.5999999997,16.0,25.0,44.049999999999955,500
Middels_90,MIP_vektet,2026,32,114.0,139.0,155.0,967006.45,1117713.0,1225362.7999999998,72225.15000000001,107392.0,220013.99999999965,17.0,27.0,46.09999999999991,500
Middels_90,MIP_vektet,2026,33,126.95,153.0,169.0,1061330.3,1209551.5,1313543.35,77311.65000000001,114955.0,235507.39999999964,18.950000000000003,28.0,48.149999999999864,500
Middels_90,MIP_vektet,2026,34,139.0,166.0,182.0,1137170.35,1293953.5,1391996.25,82398.1,122518.0,251001.7999999996,20.0,30.0,51.149999999999864,500
Middels_90,MIP_vektet,2026,35,150.95,178.0,193.0,1199928.55,1364100.0,1457071.5,87484.55,130080.5,266495.2499999996,21.0,31.0,54.09999999999991,500
